"Air.Pressure..Hecta.pascals." "Air.temp..deg.celcius." "Humidity...." "maximum.Wind.speed..km.h." "water.pressure..decibar." "water.temp..deg.celcius."
"2882" 1003.8 28.4 81 42.48 6.555 29.2841
"2883" 1009.5 28.4 77 6.48 6.434 29.0894
"2884" 1011.2 27.1 72.7 41.04 6.335 29.3971
"2885" 1005.8 26.8 80.9 19.44 5.135 28.9913
"2886" 1008.2 27.2 79.8 32.76 6.675 29.2719
"2887" 1012.1 25 76.5 34.92 6.849 28.4407
"2888" 1014.6 24.3 81.5 22.32 5.598 28.0752
"2889" 1012.4 27.3 76 45.36 5.241 29.246
"2890" 1004.4 28.5 81.8 41.04 6.537 29.2909
"2891" 1013.9 25 69.5 36 6.092 28.3781
"2892" 1009.4 28.4 78.5 29.16 6.674 29.3261
"2893" 1012.7 25.2 76.8 44.64 5.917 28.1883
"2894" 1006.3 28.6 80.4 11.16 6.586 29.002
"2895" 1009 28 80.1 45 5.885 29.4155
"2896" 1013 27.2 74.4 42.48 5.177 29.4541
"2897" 1012.2 25.6 76.3 36.72 6.641 27.75
"2898" 1008.4 27.5 83.3 22.32 6.399 28.8682
"2899" 1006.1 27.8 74.7 8.28 6.434 28.7759
"2900" 1004 28.2 76.5 36 6.533 29.2549
"2901" 1010.2 27.6 71.4 36 6.938 29.168
"2902" 1006.6 27.7 79.8 7.2 5.135 29.0256
"2903" 1008.3 26.5 70.7 42.84 7.154 28.4523
"2904" 1011.9 24.8 76.1 43.92 6.424 27.4396
"2905" 1012.4 25.5 71 39.96 5.652 27.8028
"2906" 1010.6 25.1 75.8 35.64 6.765 28.328
"2907" 1012 25.7 73.2 37.8 6.417 28.3207
"2908" 1009.1 27.7 79.3 25.92 6.796 29.025
"2909" 1008.5 25.9 78.9 45 6.418 27.3901
"2910" 1002.4 27.2 82.5 12.6 5.548 29.3678
"2911" 1008.5 26.6 83.1 17.64 5.652 29.7516
"2912" 1002 25.6 92 41.04 6.606 29.2818
"2913" 1012.3 25.3 78.8 37.44 6.603 27.28
"2914" 1009.5 27.9 73.3 43.2 6.252 28.9526
"2915" 1004.9 26.9 82.9 28.8 6.235 29.5162
"2916" 1010.4 26.4 74.1 42.48 6.744 28.884
"2917" 1009.8 26.4 79.9 45.72 6.204 28.839
"2918" 1010.5 27.5 79.9 32.4 6.683 28.914
"2919" 1009.5 27.4 72.8 43.56 5.984 29.502
"2920" 1004 27.5 76.8 18 5.464 29.4492
"2921" 1002.7 28.4 78.2 28.8 6.856 29.4242
"2922" 1011.9 27 77.5 37.44 6.532 29.4652
"2923" 1010.3 28.2 79.9 24.12 7.386 29.2395
"2924" 1011.4 24.5 79.5 58.68 5.628 28.52
"2925" 1011 27.2 79.5 44.28 7.326 29.1585
"2926" 1006.3 28.7 77.4 32.04 6.711 28.8493
"2927" 1007.5 27.6 82.3 8.64 6.152 29.2203
"2928" 1008.7 27.4 83 16.2 5.879 29.1442
"2929" 1007.6 26.4 84.9 20.16 5.432 29.7639
"2930" 1009.9 28.1 79.6 45 5.492 29.5539
"2931" 1009.9 27.1 74.1 37.8 6.964 29.3342
"2932" 1007.4 29.2 73.3 8.64 5.9 28.8013
"2933" 1011.3 26.9 82.7 29.52 5.787 29.0197
"2934" 1013.1 24 70.6 26.64 5.553 28.1921
"2935" 1002.6 28.3 77.5 30.6 6.513 29.3883
"2936" 1007.5 28.7 78.8 33.48 5.37 29.3891
"2937" 1011.5 27 80.3 33.48 7.108 29.0145
"2938" 1006.7 27.1 77.8 43.56 5.278 29.2627
"2939" 1011.2 26.4 84.7 48.96 5.379 28.9189
"2940" 1013.9 24.4 81.3 23.76 5.714 28.1059
"2941" 1010.3 24.9 81.4 39.96 6.418 27.627
"2942" 1008.1 28.4 74 13.68 6.854 29.0603
"2943" 1013.4 25.4 79.1 47.16 5.639 27.7228
"2944" 1009.8 24.2 85.7 23.04 4.754 28.9099
"2945" 1009.3 27.1 74.8 31.68 6.002 29.1416
"2946" 1011.2 27 71.3 39.24 6.249 29.3919
"2947" 1009.6 26.2 80.9 40.32 5.867 29.1279
"2948" 1012.6 25.6 74.6 36.36 6.707 27.7361
"2949" 1003.7 26.6 78.3 27.36 6.017 29.1631
"2950" 1011 24.5 78.1 28.08 5.303 28.2912
"2951" 1013.5 25.3 76.9 51.48 6.107 28.371
"2952" 1009.4 27.8 76.8 34.2 6.541 29.2443
"2953" 1013.2 25.2 72.5 34.2 7.242 27.8841
"2954" 1012.2 25.3 79.6 32.76 6.751 27.9559
"2955" 1007.5 27.3 77.1 34.56 5.46 29.1355
"2956" 1011.7 26.7 80.2 46.8 5.512 29.2151
"2957" 1012.2 27.3 68.5 37.44 5.202 29.6818
"2958" 1012.5 24.8 69.6 38.16 5.892 28.4578
"2959" 1009 27.4 65.6 36.72 6.348 29.4971
"2960" 1010.9 25.9 76.5 28.8 6.104 29.332
"2961" 1009.5 27.8 75.5 37.44 6.357 29.2612
"2962" 1012.3 24.7 81.6 38.52 5.968 27.645
"2963" 1009.9 28.4 79.8 31.32 6.358 29.3943
"2964" 1011.2 25.9 77.3 24.48 6.107 29.3353
"2965" 1011.9 26.7 82.3 35.28 6.407 28.942
"2966" 1008.6 28.6 69.6 42.84 6.196 29.3851
"2967" 1008.3 27.3 78.5 25.2 5.874 29.2823
"2968" 1004.3 28.7 76.7 18.36 6.696 28.9783
"2969" 1015.4 24.8 78.8 25.2 5.43 28.0389
"2970" 1012.8 25.2 78.4 55.8 6.535 28.2246
"2971" 1012.6 25.1 76.9 40.68 5.768 27.9675
"2972" 1010.2 26.8 82.4 36 6.604 29.0671
"2973" 1010.6 26.2 83.7 40.32 7.005 28.763
"2974" 1012 27.4 70.6 36.72 6.277 28.9907
"2975" 1012.4 25.3 82.9 36 5.439 28.3286
"2976" 1012.7 25.1 81.9 46.44 6.529 27.8723
"2977" 1009.5 27.4 75.8 39.24 6.005 29.0871
"2978" 1014.1 24.4 81.3 24.12 5.688 28.0976
"2979" 1007.7 25.9 85.5 38.16 6.503 29.0859
"2980" 1009 28.7 81.8 39.24 5.942 29.2603
"2981" 1007.8 25.9 82.1 29.88 6.816 29.2795
"2982" 1007.4 25.7 86.8 39.96 5.343 29.0328
"2983" 1011.2 27.6 80.3 32.04 5.45 28.999
"2984" 1011.4 25.9 80.4 41.76 5.857 28.8532
"2985" 1012.8 25.2 75.5 37.8 7.108 27.8678
"2986" 1003.9 27.7 74.3 23.76 6.927 28.6786
"2987" 1011.3 26.5 82.5 50.4 5.357 28.9997
"2988" 1011.6 24.9 77.1 47.88 6.396 27.438
"2989" 1006.5 28.8 71.3 17.64 6.82 28.9996
"2990" 1007 28.4 79 20.88 6.478 28.9066
"2991" 1012.3 24.2 86.8 60.84 6.196 28.5348
"2992" 1013.7 24.8 66.4 35.28 6.945 28.2413
"2993" 1012 25.5 69.5 42.12 5.688 27.8176
"2994" 1012.6 24.3 70 27 5.686 28.2378
"2995" 1004.9 28.7 76.5 27.36 7.485 28.755
"2996" 1011.4 27.2 78.7 33.12 6.673 28.9407
"2997" 1012.9 24.2 82.6 22.32 5.726 28.3767
"2998" 1015.4 25.1 83 37.08 5.066 28.1483
"2999" 1003.3 27.7 77.9 28.8 6.445 29.5992
"3000" 1012 26.2 81 34.92 6.543 29.4534
"3001" 1005.6 28.1 82.2 13.32 5.932 28.9026
"3002" 1014 24.6 81.2 25.56 7.04 28.0318
"3003" 1013.8 24.8 79.3 23.76 6.201 28.3568
"3004" 1010.6 28.6 74.6 21.96 7.344 28.6042
"3005" 1010.2 26.6 74.7 25.92 5.39 29.4563
"3006" 1012 24.9 78.5 32.4 5.244 28.04
"3007" 1008.3 28 80.1 40.68 5.879 29.4711
"3008" 1009 26.4 75.2 45.72 6.372 28.7121
"3009" 1010.9 26.4 84.5 47.16 6.661 28.7526
"3010" 1013.4 24.5 81.1 39.24 5.407 27.99
"3011" 1007 28.8 76.3 28.8 4.931 29.2134
"3012" 1009.6 27.4 77.7 38.16 7.025 28.8668
"3013" 1007.2 27.4 78.3 32.4 6.051 28.9862
"3014" 1007.8 28.5 80 28.44 6.604 29.2879
"3015" 1008.9 27.9 76.4 37.8 6.415 29.0658
"3016" 1011.7 25.1 81.5 36.36 6.14 27.5221
"3017" 1009.2 28.7 75.5 29.88 5.264 29.3506
"3018" 1013 26.8 77.6 39.24 6.067 29.1634
"3019" 1012.3 25.3 70.9 39.24 6.644 27.233
"3020" 1012.1 26.9 71.2 32.76 6.599 29.2298
"3021" 1009.8 26.1 68.4 46.08 6.469 28.126
"3022" 1012.3 25.9 83.2 37.44 6.713 27.5375
"3023" 1010.9 26.7 75.8 42.48 5.364 29.1996
"3024" 1009.8 26.8 80.7 39.6 6.436 28.9366
"3025" 1006.5 26.7 82.4 46.8 5.704 28.9493
"3026" 1009.7 27.4 72 37.8 5.814 29.4669
"3027" 1006.5 27.9 80.5 21.6 5.495 29.248
"3028" 1011.4 24.8 70.9 34.56 7.379 28.3694
"3029" 1010.1 28 76.3 39.6 5.295 29.3733
"3030" 1013.4 25.2 77.3 36.36 5.578 28.2296
"3031" 1003.1 25.7 78.4 19.44 6.03 29.2023
"3032" 1010 25.5 73.9 36.72 6.212 27.9285
"3033" 1005.8 28.6 81.9 9 6.907 28.6183
"3034" 1008.7 28.5 77.4 39.24 6.103 29.5439
"3035" 1012.6 25.3 82.5 37.44 5.915 28.0939
"3036" 1009.4 27.7 73.5 37.44 6.029 29.3448
"3037" 1011 27.3 81 37.08 7.351 29.1451
"3038" 1010.9 27.3 81.6 24.84 5.347 29.0664
"3039" 1004.3 27.5 77.1 16.2 5.565 29.5302
"3040" 1009.5 28 78.3 38.88 6.571 29.4338
"3041" 1014.1 24.7 73.9 38.88 6.401 27.4112
"3042" 1006.6 28.7 79 32.4 5.549 29.3359
"3043" 1012.9 25.4 75 47.16 5.767 27.1004
"3044" 1006 28.5 79 27 6.072 29.359
"3045" 1014.1 25.2 78 39.96 6.211 27.7021
"3046" 1011.5 27.1 71.2 33.48 6.715 29.1868
"3047" 1010 27.1 80.8 39.6 6.39 29.0495
"3048" 1012 25 81.9 38.16 6.028 27.5847
"3049" 1011.5 25.8 76.8 24.84 6.118 29.3356
"3050" 1011.3 25.2 71.2 39.96 7.228 27.9849
"3051" 1009.8 27.7 78.1 38.88 6.508 29.4923
"3052" 1004.7 26.2 77.9 51.12 6.186 29.2266
"3053" 1009.9 27.6 77 39.24 6.944 28.6348
"3054" 1013.6 25.5 72 32.04 6.172 27.8646
"3055" 1013.3 25.1 79.2 47.88 6.422 27.6489
"3056" 1010.4 25.5 80.9 46.08 6.428 27.5936
"3057" 1010.8 27.4 80.8 39.24 6.726 28.9757
"3058" 1004.9 27.9 78.7 19.44 6.848 28.7306
"3059" 1010.5 28.5 78.2 35.64 5.868 29.4335
"3060" 1004.5 28 75.5 35.28 6.261 29.2092
"3061" 1011.1 24.9 79.5 38.88 5.583 28.5575
"3062" 1004.7 26.2 84.2 36.72 6.008 29.5697
"3063" 1012.1 25.6 71.8 41.76 6.738 27.9335
"3064" 1014.3 25.2 78.8 39.24 6.219 27.719
"3065" 1009.1 26.6 76.6 45.72 6.787 28.7568
"3066" 1012 27 76.4 36.36 5.824 29.4256
"3067" 1011.1 29.1 76.6 27 5.105 28.8231
"3068" 1009.8 27.9 77.8 7.56 5.149 28.6073
"3069" 1009.7 25.5 88.7 37.8 5.593 29.1305
"3070" 1011.4 26.9 79.9 44.28 7.065 29.1888
"3071" 1013.7 25 71.5 32.76 5.764 28.375
"3072" 1007.5 28.5 75.3 45.36 5.599 29.4732
"3073" 1009.5 26.9 82.6 41.04 5.81 28.9032
"3074" 1007.5 28.7 70.7 43.56 5.601 29.2133
"3075" 1009.6 27.4 78.7 39.96 6.996 28.8793
"3076" 1010.5 26.5 76.5 38.16 5.381 29.1893
"3077" 1007.8 28.6 78.5 32.04 5.439 29.3406
"3078" 1014.6 25.1 80.6 44.28 6.781 27.6177
"3079" 1011 26.5 78 36.72 7.007 29.0473
"3080" 1013.9 25.2 78.7 43.56 5.427 27.8827
"3081" 1010.4 27.8 78.1 31.68 5.628 29.2365
"3082" 1011.6 27 74.3 40.32 6.815 29.3624
"3083" 1011.4 25.1 86.1 38.52 6.416 27.6039
"3084" 1005.8 28.4 74.9 26.64 7.023 29.4319
"3085" 1010.7 27.1 79 36 5.273 29.1551
"3086" 1005.7 26.6 82.2 10.08 5.416 29.6729
"3087" 1011.5 26.2 79 47.88 5.951 28.8325
"3088" 1009.2 27.7 74.6 37.44 6.019 29.3463
"3089" 1012.3 24 71.3 32.04 4.812 28.5465
"3090" 1011.1 27 77.4 36.72 5.742 29.1812
"3091" 1006.2 28.6 80.8 4.32 6.774 28.6473
"3092" 1008.1 29.1 76.3 24.48 6.617 28.7735
"3093" 1013 27.1 75.2 34.56 7.048 29.231
"3094" 1013 27.1 77 38.52 6.818 29.2943
"3095" 1007.6 28.4 76.2 35.28 6.236 28.9987
"3096" 1008.7 27.7 66.2 35.28 5.79 29.5214
"3097" 1009.6 28.2 80 5.4 6.638 29.0452
"3098" 1010.8 26.6 76.3 50.76 6.244 28.8293
"3099" 1011.2 24.8 83.7 41.04 5.505 27.8635
"3100" 1006.7 28.4 82.3 10.44 6.402 28.7977
"3101" 1008.3 27.5 73.6 4.32 5.49 28.6146
"3102" 1011.7 27.1 78.9 34.92 6.708 29.1127
"3103" 1010.4 25.5 76.4 33.48 6.596 27.5938
"3104" 1008.7 28.9 80.1 41.04 6.28 29.3557
"3105" 1010.2 25.4 74.6 34.56 6.418 27.6823
"3106" 1013.2 27.1 76.3 43.2 5.137 29.4544
"3107" 1014.3 25.8 77.5 37.44 4.867 28.1661
"3108" 1005.4 27.6 80.2 24.84 6.667 28.7342
"3109" 1011.7 27.6 81 41.4 5.398 29.0357
"3110" 1008.1 27.3 81.3 18.72 6.073 29.1449
"3111" 1009.1 25.4 87.9 52.56 6.087 28.9321
"3112" 1007.1 27.4 85.5 9.36 6.234 29.1701
"3113" 1008.7 28.9 77.6 40.68 5.458 29.4427
"3114" 1009.3 26.4 84.1 42.48 5.888 28.8151
"3115" 1010 27.2 80.4 34.56 7.056 29.2587
"3116" 1012.4 27.1 76.6 36.36 7.126 29.291
"3117" 1003.8 26.6 86 44.64 6.068 29.2443
"3118" 1014.2 25.3 71.3 47.52 6.319 27.3192
"3119" 1011.2 26.1 85.5 46.08 6.563 28.6322
"3120" 1013.9 27.3 74.1 35.28 5.097 29.0724
"3121" 1014.2 25.6 78 34.92 4.926 28.2277
"3122" 1003.5 27.3 85.2 51.12 6.038 29.2448
"3123" 1010.4 25.4 80 46.44 6.388 27.5418
"3124" 1012.6 25 62.7 40.68 5.972 28.3406
"3125" 1010.7 27.7 77.7 28.08 6.473 29.0518
"3126" 1011.5 25.6 76 42.48 7.083 28.0321
"3127" 1012.7 25.6 76.6 37.08 5.924 27.7773
"3128" 1012.9 24.1 85.7 20.52 5.336 28.3727
"3129" 1012 26.3 80.2 39.6 6.574 29.4359
"3130" 1006.2 28.1 72.3 38.88 6.049 29.0851
"3131" 1013.1 25.6 74.5 41.04 5.51 27.8928
"3132" 1015.4 25.4 72.9 31.32 5.452 28.0372
"3133" 1006.6 28.6 75 23.76 5.438 28.9607
"3134" 1007.1 27.9 78.2 46.44 6.642 29.835
"3135" 1008.7 26.6 75 44.28 6.252 28.3943
"3136" 1007.5 28.3 71.7 39.96 6.32 29.1167
"3137" 1011.6 24.7 70.6 33.84 7.38 28.3781
"3138" 1003.4 27.6 84.8 37.44 5.996 29.2445
"3139" 1009.9 26.1 79.3 51.84 6.949 28.5649
"3140" 1013.8 25.6 79 36.72 5.308 28.2632
"3141" 1011.3 25.3 79.9 39.6 6.317 27.4726
"3142" 1009.9 26.4 76.6 42.48 6.673 28.6652
"3143" 1009.2 28.3 77 34.92 7.294 29.0425
"3144" 1010.1 25.7 74.5 37.44 7.41 28.387
"3145" 1008.6 27.5 83.8 23.04 5.693 29.2544
"3146" 1009.9 27 80.9 47.88 5.389 29.1088
"3147" 1006.2 28.8 71.3 18.72 7.23 28.9935
"3148" 1008.1 24.9 81.3 11.16 5.36 28.7152
"3149" 1009.7 26.1 69.4 46.08 6.544 28.0894
"3150" 1014.3 24.4 74.2 29.16 5.387 28.1676
"3151" 1012.1 24.4 75.4 32.4 5.715 28.2266
"3152" 1004.4 26.3 81.9 24.84 5.646 28.9256
"3153" 1011 26.8 76.4 45 5.63 29.1812
"3154" 1013.5 25 80 42.12 5.748 27.7281
"3155" 1004.8 27.4 76.1 27.36 6.294 28.9134
"3156" 1009.9 28.6 78.6 30.6 6.23 28.8142
"3157" 1011.1 26.9 77.7 36.36 5.769 29.1812
"3158" 1004.5 27.3 84.1 21.6 6.564 29.5217
"3159" 1010.6 26.4 77.9 43.56 6.577 28.4873
"3160" 1011.6 25.6 75.9 46.08 6.517 27.1245
"3161" 1008 25.3 81.8 12.6 5.388 28.7068
"3162" 1009.8 27.4 82.8 37.8 6.422 29.5858
"3163" 1011 26.9 72.4 41.04 7.023 29.1796
"3164" 1010.4 27.4 75.8 43.2 5.086 28.9791
"3165" 1010.1 28.8 75.2 24.48 6.528 28.7856
"3166" 1006.9 29 81 38.88 5.578 29.3076
"3167" 1013.5 24.9 80.6 42.48 5.758 27.7147
"3168" 1011.6 26.9 82.5 28.08 5.736 29.0165
"3169" 1004.6 27.7 79.3 28.8 5.909 28.9417
"3170" 1008.6 27.7 71.4 36 6.712 29.1436
"3171" 1009.9 25.1 81.6 37.44 4.989 28.0614
"3172" 1013.9 25.7 79.2 35.28 5.227 28.2528
"3173" 1012.6 25.4 85.7 42.12 6.114 27.5707
"3174" 1013.5 25 71 31.68 5.595 28.3881
"3175" 1011.4 27 82.5 28.08 5.747 29.0167
"3176" 1009.9 26 82 41.76 6.103 27.9109
"3177" 1008.3 26.9 83.7 25.56 6.064 29.6871
"3178" 1008.8 27.8 76.5 31.68 6.333 29.0427
"3179" 1009.9 27.8 78.6 24.84 6.861 29.0081
"3180" 1013.3 24.8 76.5 37.8 6.579 27.7104
"3181" 1008.8 27.8 74.8 42.48 6.269 28.9757
"3182" 1000.9 27.4 86.4 45.36 6.687 29.3238
"3183" 1012.2 24.5 70.3 40.32 5.737 28.4819
"3184" 1010.6 25.1 83.6 33.48 5.108 28.0741
"3185" 1009.5 26.4 78 47.88 6.743 28.6329
"3186" 1008.6 27.5 83.6 21.96 5.806 29.2368
"3187" 1010.6 27.3 82.2 23.4 5.428 29.0668
"3188" 1012.4 27.5 76.4 41.76 5.388 29.4125
"3189" 1013.3 27.4 71.8 36 6.628 29.3033
"3190" 1008.6 28.8 77.3 39.96 5.44 29.4441
"3191" 1012.1 27.5 78.1 43.2 6.893 28.9406
"3192" 1009.9 27.9 80.7 22.32 7.412 29.2703
"3193" 1014 25 80.5 33.84 6.812 27.698
"3194" 1003.7 27.4 83.5 32.4 6.939 29.4895
"3195" 1002.2 27.5 82.1 18.36 5.526 29.3275
"3196" 1015 25.8 71.8 42.12 5.44 28.0378
"3197" 1006.9 28.5 77.9 32.4 5.743 29.3401
"3198" 1009.3 25.3 87 53.64 6.12 28.9571
"3199" 1005.9 28.4 79 27.72 6.052 29.3602
"3200" 1012.6 26.3 82.2 32.04 5.549 27.9516
"3201" 1002.7 28.3 78.2 29.16 6.47 29.386
"3202" 1012.6 27.3 68.7 39.6 6.027 29.5045
"3203" 1013.8 27.3 74.6 42.48 5.025 29.45
"3204" 1012.9 25.4 74.4 37.44 6.403 27.7985
"3205" 1011.2 25.7 78.5 41.4 5.809 28.0506
"3206" 1010.1 27.7 71.2 40.68 6.53 29.2188
"3207" 1013.1 26.8 73.4 37.8 5.495 29.2305
"3208" 1007.4 28 76 39.96 5.869 28.9911
"3209" 1004 28.3 78.2 32.04 5.83 29.5734
"3210" 1010.1 28.6 73.9 23.4 6.977 28.5947
"3211" 1009.3 25.7 78.4 34.92 5.879 28.722
"3212" 1008.6 28.5 78.3 34.2 6.885 29.3858
"3213" 1014.1 27.4 73.1 39.96 5.053 29.0456
"3214" 1012.2 27.1 75.6 38.88 6.562 29.4401
"3215" 1003.2 27.9 80.4 42.84 6.502 29.47
"3216" 1009.4 25.4 77.7 46.44 6.594 27.5088
"3217" 1008.9 28.5 76.3 23.04 5.822 28.783
"3218" 1008.4 26.1 85.8 34.92 6.763 29.0923
"3219" 1008.9 26.1 85.4 18.72 5.689 29.7408
"3220" 1010.8 25.1 73.1 36.72 5.81 28.2258
"3221" 1008.6 27.9 76.5 41.04 5.917 28.9221
"3222" 1011.4 25.4 75.4 38.16 6.696 27.9134
"3223" 1009.5 26.3 78.3 45 6.149 28.7964
"3224" 1005.4 27.1 81.4 23.4 6.931 29.5759
"3225" 1013.2 25 75.7 31.32 6.423 27.8608
"3226" 1006 26.6 78.8 50.04 5.697 29.1973
"3227" 1010.2 26.1 80.9 46.08 5.917 27.661
"3228" 1007.4 28.6 73.9 47.16 5.177 29.1995
"3229" 1001.6 27.6 81.6 57.6 6.578 29.2802
"3230" 1012.8 25.3 74.9 38.88 6.195 27.7973
"3231" 1005.5 26.8 81 11.16 5.559 29.6452
"3232" 1010.7 26.6 73.4 41.76 6.96 28.9997
"3233" 1013.6 24.2 83.3 34.2 6.279 28.1259
"3234" 1003.1 28.5 78.9 26.64 5.621 29.515
"3235" 1015.7 25.4 73.7 34.56 5.337 28.055
"3236" 1005.3 25.8 81.5 23.4 6.028 29.1686
"3237" 1009.7 26.3 76.9 41.04 5.45 29.2346
"3238" 1009.8 27 73.6 43.56 5.457 28.9825
"3239" 1010.8 26.4 73.4 38.16 6.796 28.2608
"3240" 1008.2 26.6 79.7 26.28 5.604 29.1371
"3241" 1012.1 23.6 81.8 32.04 5.478 28.2454
"3242" 1010.9 26.7 71 36 5.487 29.4882
"3243" 1004.6 27.3 81.3 31.68 6.873 29.4596
"3244" 1005.4 27.3 78.6 11.16 5.748 28.7719
"3245" 1011.9 24.3 88.1 43.92 6.052 28.5191
"3246" 1007.7 28.5 73.8 43.92 5.61 29.4711
"3247" 1008.6 26.7 72.3 51.12 6.203 28.8675
"3248" 1009.3 27 75 45 5.545 28.976
"3249" 1013.6 25.3 75 34.56 6.924 27.9298
"3250" 1008.6 28.3 74.8 30.6 4.617 29.0038
"3251" 1008.2 27.1 77.9 37.44 6.476 29.1149
"3252" 1010.5 26.4 78.9 38.52 6.895 29.0457
"3253" 1008.9 27.9 78.1 36.36 6.178 29.2449
"3254" 1007.7 24.7 87 30.24 4.804 28.9509
"3255" 1000.7 27.6 83.2 47.16 5.928 29.2713
"3256" 1011.9 26.8 80.4 30.24 5.806 28.9826
"3257" 1014.6 24.8 66.9 36.72 6.721 28.2419
"3258" 1011.4 25 81.6 51.12 6.232 27.8856
"3259" 1010.4 26.5 82.7 40.32 6.641 28.856
"3260" 1014.6 25 82.2 28.08 6.76 28.2671
"3261" 1006.2 28.8 78.1 22.68 4.755 29.1063
"3262" 1013.6 25 79.4 45.72 6.509 27.6269
"3263" 1010.7 27.3 68.8 45 5.753 29.472
"3264" 1009.8 27 84.2 47.52 6.376 29.6205
"3265" 1008.8 27.5 78.8 38.88 6.967 28.6915
"3266" 1004.4 27.1 78.2 12.6 5.645 29.5553
"3267" 1013.7 25.1 72.9 37.08 7.337 28.2826
"3268" 1008.4 28.4 76.4 24.12 6.028 28.8274
"3269" 1003.7 27.5 83.4 34.2 6.961 29.451
"3270" 1014.8 24.9 82.7 50.04 6.751 27.6565
"3271" 1011.1 27.2 80 38.16 6.082 28.9777
"3272" 1013.3 27.2 75.1 41.4 5.13 29.4508
"3273" 1008.9 27.1 80 51.12 5.692 29.0019
"3274" 1014.7 25 81.9 38.88 7.044 27.7857
"3275" 1008.9 27.1 82.6 29.16 6.138 29.187
"3276" 1010.8 26.9 84.1 43.56 6.355 28.8244
"3277" 1012.4 25 77 40.68 5.402 27.778
"3278" 1009.2 26 86.1 41.04 6.038 28.8675
"3279" 1009.3 26.4 77.6 44.28 6.271 28.3218
"3280" 1011.7 26.8 80.7 47.16 6.667 28.6601
"3281" 1010.9 26.5 77.4 51.48 6.263 28.827
"3282" 1014.5 25.5 69.5 42.12 5.412 28.3713
"3283" 1012.6 25.1 76.9 32.4 6.545 27.4899
"3284" 1008.6 27.5 83.4 7.56 6.337 29.11
"3285" 1014.6 25.7 80.7 37.8 5.982 27.7663
"3286" 1007.6 28 80.3 10.8 6.919 28.6706
"3287" 1009 26.8 75.2 54.72 6.978 28.5028
"3288" 1008.9 25.8 79.8 49.68 6.136 27.904
"3289" 1011.5 25.5 75.2 39.96 5.477 28.6728
"3290" 1011.2 28 82.6 31.68 5.416 28.825
"3291" 1013.9 24.7 86.5 39.6 5.734 27.9235
"3292" 1010.6 24.7 84.8 27 5.72 28.7501
"3293" 1013.4 24.5 84.6 30.96 6.634 27.4922
"3294" 1009 27 75.1 47.52 6.199 28.9867
"3295" 1014.4 24.7 78.6 38.88 5.651 28.0303
"3296" 1015.3 25.3 80.8 37.44 5.081 28.1904
"3297" 1011.2 26 83.3 37.08 6.542 27.8704
"3298" 1009.1 27.7 79.4 26.64 6.777 29.0247
"3299" 1012.5 24.7 82.2 30.96 5.808 27.9088
"3300" 1011.7 25.8 75.2 30.96 5.155 28.9445
"3301" 1010.4 27.6 72.3 33.12 6.486 29.0673
"3302" 1010.3 26.8 79.7 45 6.843 28.6813
"3303" 1010.8 24.5 78.8 25.92 5.704 28.3355
"3304" 1009.8 26.3 78.5 45 6.616 29.0155
"3305" 1009.5 27.5 78.1 44.28 6.421 28.7896
"3306" 1009.9 27.4 78.4 31.32 5.679 29.2505
"3307" 1012.7 25.6 83.5 44.28 6.075 27.6688
"3308" 1013.7 23.9 78.1 48.96 6.666 27.6407
"3309" 1008.7 27.1 79.1 48.96 5.543 28.781
"3310" 1008.6 26 82 26.64 6.982 29.2351
"3311" 1011.7 25.1 81.6 36.72 6.166 27.5096
"3312" 1012.1 26.7 73.1 35.64 6.306 29.3282
"3313" 1010.9 27.3 79.5 41.04 5.202 29.1483
"3314" 1005.1 27.7 81.4 6.84 5.738 28.7493
"3315" 1005.8 27.7 81.7 19.44 6.432 28.8974
"3316" 1012.6 27.3 80.9 37.8 5.411 29.0199
"3317" 1013.5 24.6 85.5 30.96 6.232 28.0822
"3318" 1007.2 28.2 73.3 38.52 5.699 29.1151
"3319" 1007.7 27.9 80 12.24 7.234 28.666
"3320" 1011.1 25.3 74.4 41.76 4.89 28.7357
"3321" 1009 27.6 73 36.36 6.41 29.02
"3322" 1012 25.2 79.6 46.44 5.175 28.0535
"3323" 1008.7 27.4 75 40.68 5.289 29.3749
"3324" 1011.7 27.1 72.8 44.64 7.028 29.2046
"3325" 1011.8 25.3 72.2 41.76 6.864 28.0981
"3326" 1006.8 28.3 78.2 40.68 7.184 29.9083
"3327" 1011.9 25.7 76.2 42.48 6.554 27.373
"3328" 1007.4 25.6 82.2 29.88 6.543 29.335
"3329" 1012 24.9 77.9 38.52 6.302 27.9563
"3330" 1015.5 24.6 82.5 34.92 6.232 27.6404
"3331" 1010 27.1 81.3 39.96 6.058 28.7969
"3332" 1009.4 27.9 77 37.8 6.122 29.5294
"3333" 1012.4 27.3 75.3 42.48 5.172 29.2665
"3334" 1009.8 28.4 77.9 26.28 5.453 28.9743
"3335" 1012.5 26.9 76.6 33.84 7.086 28.9781
"3336" 1008.8 28.5 77.7 30.96 5.773 29.4762
"3337" 1003.5 27.8 83.8 42.12 5.977 29.2452
"3338" 1005.7 24.8 80.9 40.68 5.662 28.7876
"3339" 1007.2 27.5 78.4 30.96 6.237 28.9861
"3340" 1008.8 26.3 85.1 42.12 7.114 28.9344
"3341" 1010.9 25 79.3 47.52 6.513 27.6751
"3342" 1008.8 27.6 74.2 36 6.713 28.9962
